source,step,camera,metric,value
eval_obs_20260828_224504,264,1,luma_mean_matched_reference,0.31501176953315735
eval_obs_20260828_224504,288,1,luma_mean_observed,0.27344727516174316
eval_obs_20260828_224504,288,1,luma_mean_matched_reference,0.32200586795806885
eval_obs_20260828_224504,312,1,luma_mean_observed,0.2713485360145569
eval_obs_20260828_224504,312,1,luma_mean_matched_reference,0.35270246863365173
eval_obs_20260828_224504,336,1,luma_mean_observed,0.271375447511673
eval_obs_20260828_224504,336,1,luma_mean_matched_reference,0.34095263481140137
eval_obs_20260828_224504,360,1,luma_mean_observed,0.26870983839035034
eval_obs_20260828_224504,360,1,luma_mean_matched_reference,0.33096131682395935
eval_obs_20260828_224504,384,1,luma_mean_observed,0.2707657814025879
eval_obs_20260828_224504,384,1,luma_mean_matched_reference,0.32447004318237305
eval_obs_20260828_224504,408,1,luma_mean_observed,0.283571720123291
eval_obs_20260828_224504,408,1,luma_mean_matched_reference,0.36427754163742065
eval_obs_20260828_224504,432,1,luma_mean_observed,0.28372788429260254
eval_obs_20260828_224504,432,1,luma_mean_matched_reference,0.37476328015327454
eval_obs_20260828_224504,456,1,luma_mean_observed,0.2807266116142273
eval_obs_20260828_224504,456,1,luma_mean_matched_reference,0.37476328015327454
eval_obs_20260828_224504,480,1,luma_mean_observed,0.277834415435791
eval_obs_20260828_224504,480,1,luma_mean_matched_reference,0.37476328015327454
eval_obs_20260828_224504,504,1,luma_mean_observed,0.27212172746658325
eval_obs_20260828_224504,504,1,luma_mean_matched_reference,0.37476328015327454
eval_obs_20260828_224504,0,1,luma_std_observed,0.24319568276405334
eval_obs_20260828_224504,0,1,luma_std_matched_reference,0.2567833960056305
eval_obs_20260828_224504,24,1,luma_std_observed,0.23021098971366882
eval_obs_20260828_224504,24,1,luma_std_matched_reference,0.2451566755771637
eval_obs_20260828_224504,48,1,luma_std_observed,0.22105847299098969
eval_obs_20260828_224504,48,1,luma_std_matched_reference,0.23838749527931213
eval_obs_20260828_224504,72,1,luma_std_observed,0.2184072732925415
eval_obs_20260828_224504,72,1,luma_std_matched_reference,0.2377423346042633
eval_obs_20260828_224504,96,1,luma_std_observed,0.2170824110507965
eval_obs_20260828_224504,96,1,luma_std_matched_reference,0.2318911850452423
eval_obs_20260828_224504,120,1,luma_std_observed,0.21326754987239838
eval_obs_20260828_224504,120,1,luma_std_matched_reference,0.21889668703079224
eval_obs_20260828_224504,144,1,luma_std_observed,0.2124849408864975
eval_obs_20260828_224504,144,1,luma_std_matched_reference,0.2188636064529419
eval_obs_20260828_224504,168,1,luma_std_observed,0.21213209629058838
eval_obs_20260828_224504,168,1,luma_std_matched_reference,0.2188636064529419
eval_obs_20260828_224504,192,1,luma_std_observed,0.21623852849006653
eval_obs_20260828_224504,192,1,luma_std_matched_reference,0.2188636064529419
eval_obs_20260828_224504,216,1,luma_std_observed,0.21323953568935394
eval_obs_20260828_224504,216,1,luma_std_matched_reference,0.2188636064529419
eval_obs_20260828_224504,240,1,luma_std_observed,0.21229645609855652
eval_obs_20260828_224504,240,1,luma_std_matched_reference,0.2188636064529419
eval_obs_20260828_224504,264,1,luma_std_observed,0.21214404702186584
eval_obs_20260828_224504,264,1,luma_std_matched_reference,0.21632681787014008
eval_obs_20260828_224504,288,1,luma_std_observed,0.21439827978610992
eval_obs_20260828_224504,288,1,luma_std_matched_reference,0.21508434414863586
eval_obs_20260828_224504,312,1,luma_std_observed,0.2127784788608551
eval_obs_20260828_224504,312,1,luma_std_matched_reference,0.2270835041999817
eval_obs_20260828_224504,336,1,luma_std_observed,0.21370525658130646
eval_obs_20260828_224504,336,1,luma_std_matched_reference,0.2198072224855423
eval_obs_20260828_224504,360,1,luma_std_observed,0.21133171021938324
eval_obs_20260828_224504,360,1,luma_std_matched_reference,0.2163466513156891
eval_obs_20260828_224504,384,1,luma_std_observed,0.21327191591262817
eval_obs_20260828_224504,384,1,luma_std_matched_reference,0.2176256626844406
eval_obs_20260828_224504,408,1,luma_std_observed,0.22208403050899506
eval_obs_20260828_224504,408,1,luma_std_matched_reference,0.23781634867191315
eval_obs_20260828_224504,432,1,luma_std_observed,0.22257980704307556
eval_obs_20260828_224504,432,1,luma_std_matched_reference,0.24430714547634125
eval_obs_20260828_224504,456,1,luma_std_observed,0.22125138342380524
eval_obs_20260828_224504,456,1,luma_std_matched_reference,0.24430714547634125
eval_obs_20260828_224504,480,1,luma_std_observed,0.2198992669582367
eval_obs_20260828_224504,480,1,luma_std_matched_reference,0.24430714547634125
eval_obs_20260828_224504,504,1,luma_std_observed,0.21526466310024261
eval_obs_20260828_224504,504,1,luma_std_matched_reference,0.24430714547634125
eval_obs_20260828_224504,0,1,saturation_mean_observed,0.4343462586402893
eval_obs_20260828_224504,0,1,saturation_mean_matched_reference,0.310027152299881
eval_obs_20260828_224504,24,1,saturation_mean_observed,0.4493873417377472
eval_obs_20260828_224504,24,1,saturation_mean_matched_reference,0.3031037449836731
eval_obs_20260828_224504,48,1,saturation_mean_observed,0.45784494280815125
eval_obs_20260828_224504,48,1,saturation_mean_matched_reference,0.3078935444355011
eval_obs_20260828_224504,72,1,saturation_mean_observed,0.4602481722831726
eval_obs_20260828_224504,72,1,saturation_mean_matched_reference,0.30742716789245605
eval_obs_20260828_224504,96,1,saturation_mean_observed,0.4601612389087677
eval_obs_20260828_224504,96,1,saturation_mean_matched_reference,0.3160899877548218
eval_obs_20260828_224504,120,1,saturation_mean_observed,0.4632053077220917
eval_obs_20260828_224504,120,1,saturation_mean_matched_reference,0.3460891842842102
eval_obs_20260828_224504,144,1,saturation_mean_observed,0.4639156460762024
eval_obs_20260828_224504,144,1,saturation_mean_matched_reference,0.3460475504398346
eval_obs_20260828_224504,168,1,saturation_mean_observed,0.46264126896858215
eval_obs_20260828_224504,168,1,saturation_mean_matched_reference,0.3460475504398346
eval_obs_20260828_224504,192,1,saturation_mean_observed,0.4599927067756653
eval_obs_20260828_224504,192,1,saturation_mean_matched_reference,0.3460475504398346
eval_obs_20260828_224504,216,1,saturation_mean_observed,0.46215811371803284
eval_obs_20260828_224504,216,1,saturation_mean_matched_reference,0.3460475504398346
eval_obs_20260828_224504,240,1,saturation_mean_observed,0.46453651785850525
eval_obs_20260828_224504,240,1,saturation_mean_matched_reference,0.3460475504398346
eval_obs_20260828_224504,264,1,saturation_mean_observed,0.46433624625205994
eval_obs_20260828_224504,264,1,saturation_mean_matched_reference,0.3456428349018097
eval_obs_20260828_224504,288,1,saturation_mean_observed,0.4619881808757782
eval_obs_20260828_224504,288,1,saturation_mean_matched_reference,0.33387690782546997
eval_obs_20260828_224504,312,1,saturation_mean_observed,0.4636693596839905
eval_obs_20260828_224504,312,1,saturation_mean_matched_reference,0.31270670890808105
eval_obs_20260828_224504,336,1,saturation_mean_observed,0.4628804624080658
eval_obs_20260828_224504,336,1,saturation_mean_matched_reference,0.32204142212867737
eval_obs_20260828_224504,360,1,saturation_mean_observed,0.4649915397167206
eval_obs_20260828_224504,360,1,saturation_mean_matched_reference,0.3283132016658783
eval_obs_20260828_224504,384,1,saturation_mean_observed,0.4633267819881439
eval_obs_20260828_224504,384,1,saturation_mean_matched_reference,0.336896687746048
eval_obs_20260828_224504,408,1,saturation_mean_observed,0.45286309719085693
eval_obs_20260828_224504,408,1,saturation_mean_matched_reference,0.30520933866500854
eval_obs_20260828_224504,432,1,saturation_mean_observed,0.4514066278934479
eval_obs_20260828_224504,432,1,saturation_mean_matched_reference,0.3010740876197815
eval_obs_20260828_224504,456,1,saturation_mean_observed,0.45332834124565125
eval_obs_20260828_224504,456,1,saturation_mean_matched_reference,0.3010740876197815
eval_obs_20260828_224504,480,1,saturation_mean_observed,0.45420390367507935
eval_obs_20260828_224504,480,1,saturation_mean_matched_reference,0.3010740876197815
eval_obs_20260828_224504,504,1,saturation_mean_observed,0.460031658411026
eval_obs_20260828_224504,504,1,saturation_mean_matched_reference,0.3010740876197815
eval_obs_20260828_224504,0,1,laplacian_variance_observed,995.7130255057682
eval_obs_20260828_224504,0,1,laplacian_variance_matched_reference,1315.2787444250923
eval_obs_20260828_224504,24,1,laplacian_variance_observed,972.7533667169973
eval_obs_20260828_224504,24,1,laplacian_variance_matched_reference,1340.9138295917596
eval_obs_20260828_224504,48,1,laplacian_variance_observed,952.1338626411942
eval_obs_20260828_224504,48,1,laplacian_variance_matched_reference,1327.178713149103
eval_obs_20260828_224504,72,1,laplacian_variance_observed,943.243459317447
eval_obs_20260828_224504,72,1,laplacian_variance_matched_reference,1333.1905449732599
eval_obs_20260828_224504,96,1,laplacian_variance_observed,934.9357479640415
eval_obs_20260828_224504,96,1,laplacian_variance_matched_reference,1294.0587003247927
eval_obs_20260828_224504,120,1,laplacian_variance_observed,927.8489901226096
eval_obs_20260828_224504,120,1,laplacian_variance_matched_reference,1233.9321733889406
eval_obs_20260828_224504,144,1,laplacian_variance_observed,933.5872329523642
eval_obs_20260828_224504,144,1,laplacian_variance_matched_reference,1222.5662206878567
eval_obs_20260828_224504,168,1,laplacian_variance_observed,948.1059787262484
eval_obs_20260828_224504,168,1,laplacian_variance_matched_reference,1222.5662206878567
eval_obs_20260828_224504,192,1,laplacian_variance_observed,948.8920704223176
eval_obs_20260828_224504,192,1,laplacian_variance_matched_reference,1222.5662206878567
eval_obs_20260828_224504,216,1,laplacian_variance_observed,948.3305289833709
eval_obs_20260828_224504,216,1,laplacian_variance_matched_reference,1222.5662206878567
eval_obs_20260828_224504,240,1,laplacian_variance_observed,934.0242915469277
eval_obs_20260828_224504,240,1,laplacian_variance_matched_reference,1222.5662206878567
eval_obs_20260828_224504,264,1,laplacian_variance_observed,942.5595258246457
eval_obs_20260828_224504,264,1,laplacian_variance_matched_reference,1282.5384490530673
eval_obs_20260828_224504,288,1,laplacian_variance_observed,935.5369691654128
eval_obs_20260828_224504,288,1,laplacian_variance_matched_reference,1313.1621759387665
eval_obs_20260828_224504,312,1,laplacian_variance_observed,929.8615149609599
eval_obs_20260828_224504,312,1,laplacian_variance_matched_reference,1325.585390375734
eval_obs_20260828_224504,336,1,laplacian_variance_observed,940.315377660415
eval_obs_20260828_224504,336,1,laplacian_variance_matched_reference,1232.1326318079111
eval_obs_20260828_224504,360,1,laplacian_variance_observed,940.1734695239942
eval_obs_20260828_224504,360,1,laplacian_variance_matched_reference,1240.2464054553323
eval_obs_20260828_224504,384,1,laplacian_variance_observed,941.4217899867466
eval_obs_20260828_224504,384,1,laplacian_variance_matched_reference,1130.4160255863485
eval_obs_20260828_224504,408,1,laplacian_variance_observed,924.6126556396484
eval_obs_20260828_224504,408,1,laplacian_variance_matched_reference,1334.9986276622617
eval_obs_20260828_224504,432,1,laplacian_variance_observed,913.8942858601848
eval_obs_20260828_224504,432,1,laplacian_variance_matched_reference,1369.7477799176868
eval_obs_20260828_224504,456,1,laplacian_variance_observed,922.9070175783378
eval_obs_20260828_224504,456,1,laplacian_variance_matched_reference,1369.7477799176868
eval_obs_20260828_224504,480,1,laplacian_variance_observed,915.7540206877402
eval_obs_20260828_224504,480,1,laplacian_variance_matched_reference,1369.7477799176868
eval_obs_20260828_224504,504,1,laplacian_variance_observed,924.4812747485832
eval_obs_20260828_224504,504,1,laplacian_variance_matched_reference,1369.7477799176868
eval_obs_20260828_224504,0,1,edge_density_observed,0.09131855867346939
eval_obs_20260828_224504,0,1,edge_density_matched_reference,0.09634088010204081
eval_obs_20260828_224504,24,1,edge_density_observed,0.08653539540816327
eval_obs_20260828_224504,24,1,edge_density_matched_reference,0.09693877551020408
eval_obs_20260828_224504,48,1,edge_density_observed,0.08424346301020408
eval_obs_20260828_224504,48,1,edge_density_matched_reference,0.10094467474489796
eval_obs_20260828_224504,72,1,edge_density_observed,0.08569834183673469
eval_obs_20260828_224504,72,1,edge_density_matched_reference,0.09948979591836735
eval_obs_20260828_224504,96,1,edge_density_observed,0.08474170918367346
eval_obs_20260828_224504,96,1,edge_density_matched_reference,0.09835379464285714
eval_obs_20260828_224504,120,1,edge_density_observed,0.08444276147959184
eval_obs_20260828_224504,120,1,edge_density_matched_reference,0.09604193239795919
eval_obs_20260828_224504,144,1,edge_density_observed,0.08209103954081633
eval_obs_20260828_224504,144,1,edge_density_matched_reference,0.09709821428571429
eval_obs_20260828_224504,168,1,edge_density_observed,0.07898198341836735
eval_obs_20260828_224504,168,1,edge_density_matched_reference,0.09709821428571429
eval_obs_20260828_224504,192,1,edge_density_observed,0.08067602040816327
eval_obs_20260828_224504,192,1,edge_density_matched_reference,0.09709821428571429
eval_obs_20260828_224504,216,1,edge_density_observed,0.08019770408163265
eval_obs_20260828_224504,216,1,edge_density_matched_reference,0.09709821428571429
eval_obs_20260828_224504,240,1,edge_density_observed,0.07908163265306123
eval_obs_20260828_224504,240,1,edge_density_matched_reference,0.09709821428571429
eval_obs_20260828_224504,264,1,edge_density_observed,0.07957987882653061
eval_obs_20260828_224504,264,1,edge_density_matched_reference,0.09648038903061225
eval_obs_20260828_224504,288,1,edge_density_observed,0.07826450892857142
eval_obs_20260828_224504,288,1,edge_density_matched_reference,0.0989516900510204
eval_obs_20260828_224504,312,1,edge_density_observed,0.07872289540816327
eval_obs_20260828_224504,312,1,edge_density_matched_reference,0.09438775510204081
eval_obs_20260828_224504,336,1,edge_density_observed,0.07938058035714286
eval_obs_20260828_224504,336,1,edge_density_matched_reference,0.09185666454081633
eval_obs_20260828_224504,360,1,edge_density_observed,0.0787826849489796
eval_obs_20260828_224504,360,1,edge_density_matched_reference,0.0889469068877551
eval_obs_20260828_224504,384,1,edge_density_observed,0.08083545918367346
eval_obs_20260828_224504,384,1,edge_density_matched_reference,0.08848852040816327
eval_obs_20260828_224504,408,1,edge_density_observed,0.08183195153061225
eval_obs_20260828_224504,408,1,edge_density_matched_reference,0.09813456632653061
eval_obs_20260828_224504,432,1,edge_density_observed,0.08165258290816327
eval_obs_20260828_224504,432,1,edge_density_matched_reference,0.09739716198979592
eval_obs_20260828_224504,456,1,edge_density_observed,0.08175223214285714
eval_obs_20260828_224504,456,1,edge_density_matched_reference,0.09739716198979592
eval_obs_20260828_224504,480,1,edge_density_observed,0.08157286352040816
eval_obs_20260828_224504,480,1,edge_density_matched_reference,0.09739716198979592
eval_obs_20260828_224504,504,1,edge_density_observed,0.0803970025510204
eval_obs_20260828_224504,504,1,edge_density_matched_reference,0.09739716198979592
eval_obs_20260828_224708,0,0,luma_mean_observed,0.049895696341991425
eval_obs_20260828_224708,0,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,24,0,luma_mean_observed,0.04996549338102341
eval_obs_20260828_224708,24,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,48,0,luma_mean_observed,0.0499560572206974
eval_obs_20260828_224708,48,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,72,0,luma_mean_observed,0.0499587245285511
eval_obs_20260828_224708,72,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,96,0,luma_mean_observed,0.04991370439529419
eval_obs_20260828_224708,96,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,120,0,luma_mean_observed,0.04997798800468445
eval_obs_20260828_224708,120,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,144,0,luma_mean_observed,0.04999857395887375
eval_obs_20260828_224708,144,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,168,0,luma_mean_observed,0.04992625489830971
eval_obs_20260828_224708,168,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,192,0,luma_mean_observed,0.049983590841293335
eval_obs_20260828_224708,192,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,216,0,luma_mean_observed,0.04997212439775467
eval_obs_20260828_224708,216,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,240,0,luma_mean_observed,0.0500318706035614
eval_obs_20260828_224708,240,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,264,0,luma_mean_observed,0.050040487200021744
eval_obs_20260828_224708,264,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,288,0,luma_mean_observed,0.05000707507133484
eval_obs_20260828_224708,288,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,312,0,luma_mean_observed,0.04998534172773361
eval_obs_20260828_224708,312,0,luma_mean_matched_reference,0.0
eval_obs_20260828_224708,0,0,luma_std_observed,0.07857424765825272
eval_obs_20260828_224708,0,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,24,0,luma_std_observed,0.07869462668895721
eval_obs_20260828_224708,24,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,48,0,luma_std_observed,0.07872267812490463
eval_obs_20260828_224708,48,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,72,0,luma_std_observed,0.07877540588378906
eval_obs_20260828_224708,72,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,96,0,luma_std_observed,0.07871156930923462
eval_obs_20260828_224708,96,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,120,0,luma_std_observed,0.07878416031599045
eval_obs_20260828_224708,120,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,144,0,luma_std_observed,0.07875189930200577
eval_obs_20260828_224708,144,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,168,0,luma_std_observed,0.07875218987464905
eval_obs_20260828_224708,168,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,192,0,luma_std_observed,0.07869093120098114
eval_obs_20260828_224708,192,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,216,0,luma_std_observed,0.07872022688388824
eval_obs_20260828_224708,216,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,240,0,luma_std_observed,0.07869845628738403
eval_obs_20260828_224708,240,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,264,0,luma_std_observed,0.07875693589448929
eval_obs_20260828_224708,264,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,288,0,luma_std_observed,0.07870563864707947
eval_obs_20260828_224708,288,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,312,0,luma_std_observed,0.0787295550107956
eval_obs_20260828_224708,312,0,luma_std_matched_reference,0.0
eval_obs_20260828_224708,0,0,saturation_mean_observed,0.8552948236465454
eval_obs_20260828_224708,0,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,24,0,saturation_mean_observed,0.8575671315193176
eval_obs_20260828_224708,24,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,48,0,saturation_mean_observed,0.8580048084259033
eval_obs_20260828_224708,48,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,72,0,saturation_mean_observed,0.8575543761253357
eval_obs_20260828_224708,72,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,96,0,saturation_mean_observed,0.8579282164573669
eval_obs_20260828_224708,96,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,120,0,saturation_mean_observed,0.8578491806983948
eval_obs_20260828_224708,120,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,144,0,saturation_mean_observed,0.8572783470153809
eval_obs_20260828_224708,144,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,168,0,saturation_mean_observed,0.8585737347602844
eval_obs_20260828_224708,168,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,192,0,saturation_mean_observed,0.8573759198188782
eval_obs_20260828_224708,192,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,216,0,saturation_mean_observed,0.8557635545730591
eval_obs_20260828_224708,216,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,240,0,saturation_mean_observed,0.8553678393363953
eval_obs_20260828_224708,240,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,264,0,saturation_mean_observed,0.8587349653244019
eval_obs_20260828_224708,264,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,288,0,saturation_mean_observed,0.8573389053344727
eval_obs_20260828_224708,288,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,312,0,saturation_mean_observed,0.8553432822227478
eval_obs_20260828_224708,312,0,saturation_mean_matched_reference,0.0
eval_obs_20260828_224708,0,0,laplacian_variance_observed,360.92031696229026
eval_obs_20260828_224708,0,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,24,0,laplacian_variance_observed,350.54649595120014
eval_obs_20260828_224708,24,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,48,0,laplacian_variance_observed,353.7257054685206
eval_obs_20260828_224708,48,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,72,0,laplacian_variance_observed,351.92012081599046
eval_obs_20260828_224708,72,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,96,0,laplacian_variance_observed,352.7330196925572
eval_obs_20260828_224708,96,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,120,0,laplacian_variance_observed,353.2296894836903
eval_obs_20260828_224708,120,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,144,0,laplacian_variance_observed,350.8864376730642
eval_obs_20260828_224708,144,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,168,0,laplacian_variance_observed,350.80960956805455
eval_obs_20260828_224708,168,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,192,0,laplacian_variance_observed,349.445790657447
eval_obs_20260828_224708,192,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,216,0,laplacian_variance_observed,351.89857646516344
eval_obs_20260828_224708,216,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,240,0,laplacian_variance_observed,354.56476919991627
eval_obs_20260828_224708,240,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,264,0,laplacian_variance_observed,352.8500860644002
eval_obs_20260828_224708,264,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,288,0,laplacian_variance_observed,352.6785107616185
eval_obs_20260828_224708,288,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,312,0,laplacian_variance_observed,353.3763749493206
eval_obs_20260828_224708,312,0,laplacian_variance_matched_reference,0.0
eval_obs_20260828_224708,0,0,edge_density_observed,0.022660235969387755
eval_obs_20260828_224708,0,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,24,0,edge_density_observed,0.023377710459183673
eval_obs_20260828_224708,24,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,48,0,edge_density_observed,0.02285953443877551
eval_obs_20260828_224708,48,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,72,0,edge_density_observed,0.021643813775510203
eval_obs_20260828_224708,72,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,96,0,edge_density_observed,0.022839604591836735
eval_obs_20260828_224708,96,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,120,0,edge_density_observed,0.022919323979591837
eval_obs_20260828_224708,120,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,144,0,edge_density_observed,0.022480867346938774
eval_obs_20260828_224708,144,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,168,0,edge_density_observed,0.022401147959183673
eval_obs_20260828_224708,168,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,192,0,edge_density_observed,0.023098692602040817
eval_obs_20260828_224708,192,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,216,0,edge_density_observed,0.02272002551020408
eval_obs_20260828_224708,216,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,240,0,edge_density_observed,0.022301498724489797
eval_obs_20260828_224708,240,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,264,0,edge_density_observed,0.02236128826530612
eval_obs_20260828_224708,264,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,288,0,edge_density_observed,0.0224609375
eval_obs_20260828_224708,288,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,312,0,edge_density_observed,0.0223812181122449
eval_obs_20260828_224708,312,0,edge_density_matched_reference,0.0
eval_obs_20260828_224708,0,1,luma_mean_observed,0.30866968631744385
eval_obs_20260828_224708,0,1,luma_mean_matched_reference,0.3739311695098877
eval_obs_20260828_224708,24,1,luma_mean_observed,0.29674601554870605
eval_obs_20260828_224708,24,1,luma_mean_matched_reference,0.3681677579879761
eval_obs_20260828_224708,48,1,luma_mean_observed,0.28556329011917114
eval_obs_20260828_224708,48,1,luma_mean_matched_reference,0.3575741946697235
eval_obs_20260828_224708,72,1,luma_mean_observed,0.2847743332386017
eval_obs_20260828_224708,72,1,luma_mean_matched_reference,0.35652846097946167
eval_obs_20260828_224708,96,1,luma_mean_observed,0.2838987708091736
eval_obs_20260828_224708,96,1,luma_mean_matched_reference,0.3418823480606079
eval_obs_20260828_224708,120,1,luma_mean_observed,0.2843916118144989
eval_obs_20260828_224708,120,1,luma_mean_matched_reference,0.31694692373275757
eval_obs_20260828_224708,144,1,luma_mean_observed,0.28675445914268494
eval_obs_20260828_224708,144,1,luma_mean_matched_reference,0.31720852851867676
eval_obs_20260828_224708,168,1,luma_mean_observed,0.30152514576911926
eval_obs_20260828_224708,168,1,luma_mean_matched_reference,0.34590744972229004
eval_obs_20260828_224708,192,1,luma_mean_observed,0.30803555250167847
eval_obs_20260828_224708,192,1,luma_mean_matched_reference,0.3549310266971588
eval_obs_20260828_224708,216,1,luma_mean_observed,0.3121333718299866
eval_obs_20260828_224708,216,1,luma_mean_matched_reference,0.352148175239563
eval_obs_20260828_224708,240,1,luma_mean_observed,0.31470856070518494
eval_obs_20260828_224708,240,1,luma_mean_matched_reference,0.352148175239563
eval_obs_20260828_224708,264,1,luma_mean_observed,0.3186672031879425
eval_obs_20260828_224708,264,1,luma_mean_matched_reference,0.352148175239563
eval_obs_20260828_224708,288,1,luma_mean_observed,0.32278814911842346
eval_obs_20260828_224708,288,1,luma_mean_matched_reference,0.352148175239563
eval_obs_20260828_224708,312,1,luma_mean_observed,0.3245111107826233
eval_obs_20260828_224708,312,1,luma_mean_matched_reference,0.352148175239563
eval_obs_20260828_224708,0,1,luma_std_observed,0.24237889051437378
eval_obs_20260828_224708,0,1,luma_std_matched_reference,0.2567833960056305
eval_obs_20260828_224708,24,1,luma_std_observed,0.23402279615402222
eval_obs_20260828_224708,24,1,luma_std_matched_reference,0.2459106296300888
eval_obs_20260828_224708,48,1,luma_std_observed,0.22476579248905182
eval_obs_20260828_224708,48,1,luma_std_matched_reference,0.23838749527931213
eval_obs_20260828_224708,72,1,luma_std_observed,0.2233940213918686
eval_obs_20260828_224708,72,1,luma_std_matched_reference,0.2377423346042633
eval_obs_20260828_224708,96,1,luma_std_observed,0.22264529764652252
eval_obs_20260828_224708,96,1,luma_std_matched_reference,0.2302761971950531
eval_obs_20260828_224708,120,1,luma_std_observed,0.2186436802148819
eval_obs_20260828_224708,120,1,luma_std_matched_reference,0.2186741977930069
eval_obs_20260828_224708,144,1,luma_std_observed,0.21452298760414124
eval_obs_20260828_224708,144,1,luma_std_matched_reference,0.21335479617118835
eval_obs_20260828_224708,168,1,luma_std_observed,0.21988855302333832
eval_obs_20260828_224708,168,1,luma_std_matched_reference,0.2245224118232727
eval_obs_20260828_224708,192,1,luma_std_observed,0.2209552824497223
eval_obs_20260828_224708,192,1,luma_std_matched_reference,0.22699351608753204
eval_obs_20260828_224708,216,1,luma_std_observed,0.22088691592216492
eval_obs_20260828_224708,216,1,luma_std_matched_reference,0.22467780113220215
eval_obs_20260828_224708,240,1,luma_std_observed,0.22132642567157745
eval_obs_20260828_224708,240,1,luma_std_matched_reference,0.22467780113220215
eval_obs_20260828_224708,264,1,luma_std_observed,0.22245581448078156
eval_obs_20260828_224708,264,1,luma_std_matched_reference,0.22467780113220215
eval_obs_20260828_224708,288,1,luma_std_observed,0.22317776083946228
eval_obs_20260828_224708,288,1,luma_std_matched_reference,0.22467780113220215
eval_obs_20260828_224708,312,1,luma_std_observed,0.2236936390399933
eval_obs_20260828_224708,312,1,luma_std_matched_reference,0.22467780113220215
